INFO:root:Application Started
INFO:tornado.access:304 GET /static/js/react-react.min.js?v=bca103da5b5404d93783ccf73e0e9d1e (127.0.0.1) 0.38ms
INFO:tornado.access:304 GET /static/js/plotly-plotly.min.js?v=bf5e3bb886fbbf2efc30244cf08df7d2 (127.0.0.1) 0.37ms
INFO:tornado.access:304 GET /static/js/main.js?v=124cf8f8086c9ff5a483f87179d1ea8d (127.0.0.1) 0.43ms
INFO:tornado.access:304 GET /static/js/react-dom.min.js?v=950495cc51ccb90612cf0fe0bb44f8f3 (127.0.0.1) 0.41ms
INFO:tornado.access:304 GET /static/css/style.css?v=fea4bc2a2e852e7674df8cd9764c5c69 (127.0.0.1) 0.44ms
INFO:tornado.access:304 GET /static/fonts/layout_bin_packer?v=6c46683ed70fbb1443caf3531243836d (127.0.0.1) 0.34ms
INFO:tornado.access:304 GET /static/js/mathjax-MathJax.js?v=49565b9ce89c64da075a5a39969b366e (127.0.0.1) 0.31ms
INFO:tornado.access:101 GET /socket (127.0.0.1) 1.25ms
INFO:root:Opened new socket from ip: 127.0.0.1
INFO:tornado.access:200 POST /env/main (127.0.0.1) 0.66ms
INFO:tornado.access:200 POST /env/main (127.0.0.1) 0.44ms
INFO:tornado.access:304 GET /extensions/MathMenu.js?V=2.7.1 (127.0.0.1) 4.62ms
INFO:tornado.access:304 GET / (127.0.0.1) 4.38ms
INFO:tornado.access:304 GET /static/css/bootstrap.min.css?v=ec3bb52a00e176a7181d454dffaea219 (127.0.0.1) 1.25ms
INFO:tornado.access:304 GET /static/js/jquery.min.js?v=e071abda8fe61194711cfc2ab99fe104 (127.0.0.1) 1.04ms
INFO:tornado.access:304 GET /static/js/bootstrap.min.js?v=5869c96cc8f19086aee625d670d741f9 (127.0.0.1) 0.99ms
INFO:tornado.access:304 GET /static/js/react-dom.min.js?v=950495cc51ccb90612cf0fe0bb44f8f3 (127.0.0.1) 0.93ms
INFO:tornado.access:304 GET /static/css/react-resizable-styles.css?v=9f91a8dbf4d8f7ef1399e625660405f4 (127.0.0.1) 0.97ms
INFO:tornado.access:304 GET /static/js/plotly-plotly.min.js?v=bf5e3bb886fbbf2efc30244cf08df7d2 (127.0.0.1) 0.93ms
INFO:tornado.access:304 GET /static/fonts/layout_bin_packer?v=6c46683ed70fbb1443caf3531243836d (127.0.0.1) 0.94ms
INFO:tornado.access:304 GET /static/css/react-grid-layout-styles.css?v=7dc8934d2f9ac5303b8f0bb1148152a0 (127.0.0.1) 0.77ms
INFO:tornado.access:304 GET /static/js/react-react.min.js?v=bca103da5b5404d93783ccf73e0e9d1e (127.0.0.1) 0.77ms
INFO:tornado.access:304 GET /static/css/style.css?v=fea4bc2a2e852e7674df8cd9764c5c69 (127.0.0.1) 0.61ms
INFO:tornado.access:304 GET /static/js/mathjax-MathJax.js?v=49565b9ce89c64da075a5a39969b366e (127.0.0.1) 0.60ms
INFO:tornado.access:304 GET /static/js/main.js?v=124cf8f8086c9ff5a483f87179d1ea8d (127.0.0.1) 0.67ms
INFO:tornado.access:101 GET /socket (127.0.0.1) 0.94ms
INFO:root:Opened new socket from ip: 127.0.0.1
INFO:tornado.access:200 POST /env/main (127.0.0.1) 1.66ms
INFO:tornado.access:200 POST /env/main (127.0.0.1) 1.26ms
INFO:tornado.access:304 GET /extensions/MathMenu.js?V=2.7.1 (127.0.0.1) 4.57ms
INFO:tornado.access:304 GET /extensions/MathZoom.js?V=2.7.1 (127.0.0.1) 2.10ms
INFO:tornado.access:101 GET /socket (127.0.0.1) 0.99ms
INFO:root:Opened new socket from ip: 127.0.0.1
INFO:tornado.access:200 POST /env/main (127.0.0.1) 1.44ms
INFO:tornado.access:304 GET / (127.0.0.1) 4.46ms
INFO:tornado.access:304 GET /static/css/bootstrap.min.css?v=ec3bb52a00e176a7181d454dffaea219 (127.0.0.1) 1.22ms
INFO:tornado.access:304 GET /static/js/jquery.min.js?v=e071abda8fe61194711cfc2ab99fe104 (127.0.0.1) 0.98ms
INFO:tornado.access:304 GET /static/js/react-react.min.js?v=bca103da5b5404d93783ccf73e0e9d1e (127.0.0.1) 1.21ms
INFO:tornado.access:304 GET /static/js/mathjax-MathJax.js?v=49565b9ce89c64da075a5a39969b366e (127.0.0.1) 0.63ms
INFO:tornado.access:304 GET /static/js/react-dom.min.js?v=950495cc51ccb90612cf0fe0bb44f8f3 (127.0.0.1) 0.44ms
INFO:tornado.access:304 GET /static/js/bootstrap.min.js?v=5869c96cc8f19086aee625d670d741f9 (127.0.0.1) 0.43ms
INFO:tornado.access:304 GET /static/js/plotly-plotly.min.js?v=bf5e3bb886fbbf2efc30244cf08df7d2 (127.0.0.1) 0.41ms
INFO:tornado.access:304 GET /static/js/main.js?v=124cf8f8086c9ff5a483f87179d1ea8d (127.0.0.1) 0.52ms
INFO:tornado.access:304 GET /static/fonts/layout_bin_packer?v=6c46683ed70fbb1443caf3531243836d (127.0.0.1) 0.41ms
INFO:tornado.access:304 GET /static/css/react-resizable-styles.css?v=9f91a8dbf4d8f7ef1399e625660405f4 (127.0.0.1) 0.46ms
INFO:tornado.access:304 GET /static/css/react-grid-layout-styles.css?v=7dc8934d2f9ac5303b8f0bb1148152a0 (127.0.0.1) 0.48ms
INFO:tornado.access:304 GET /static/css/style.css?v=fea4bc2a2e852e7674df8cd9764c5c69 (127.0.0.1) 0.47ms
INFO:tornado.access:101 GET /socket (127.0.0.1) 0.93ms
INFO:root:Opened new socket from ip: 127.0.0.1
INFO:tornado.access:200 POST /env/main (127.0.0.1) 1.45ms
INFO:tornado.access:200 POST /env/main (127.0.0.1) 1.47ms
INFO:tornado.access:304 GET / (127.0.0.1) 4.34ms
INFO:tornado.access:304 GET /static/css/bootstrap.min.css?v=ec3bb52a00e176a7181d454dffaea219 (127.0.0.1) 0.75ms
INFO:tornado.access:304 GET /static/js/jquery.min.js?v=e071abda8fe61194711cfc2ab99fe104 (127.0.0.1) 0.52ms
INFO:tornado.access:304 GET /static/js/bootstrap.min.js?v=5869c96cc8f19086aee625d670d741f9 (127.0.0.1) 0.44ms
INFO:tornado.access:304 GET /static/css/react-resizable-styles.css?v=9f91a8dbf4d8f7ef1399e625660405f4 (127.0.0.1) 0.43ms
INFO:tornado.access:304 GET /static/css/react-grid-layout-styles.css?v=7dc8934d2f9ac5303b8f0bb1148152a0 (127.0.0.1) 0.44ms
INFO:tornado.access:304 GET /static/js/react-react.min.js?v=bca103da5b5404d93783ccf73e0e9d1e (127.0.0.1) 0.42ms
INFO:tornado.access:304 GET /static/js/react-dom.min.js?v=950495cc51ccb90612cf0fe0bb44f8f3 (127.0.0.1) 0.42ms
INFO:tornado.access:304 GET /static/fonts/layout_bin_packer?v=6c46683ed70fbb1443caf3531243836d (127.0.0.1) 0.43ms
INFO:tornado.access:304 GET /static/js/mathjax-MathJax.js?v=49565b9ce89c64da075a5a39969b366e (127.0.0.1) 0.31ms
INFO:tornado.access:304 GET /static/js/plotly-plotly.min.js?v=bf5e3bb886fbbf2efc30244cf08df7d2 (127.0.0.1) 0.31ms
INFO:tornado.access:304 GET /static/js/main.js?v=124cf8f8086c9ff5a483f87179d1ea8d (127.0.0.1) 0.31ms
INFO:tornado.access:304 GET /static/css/style.css?v=fea4bc2a2e852e7674df8cd9764c5c69 (127.0.0.1) 0.42ms
INFO:tornado.access:101 GET /socket (127.0.0.1) 1.02ms
INFO:root:Opened new socket from ip: 127.0.0.1
INFO:tornado.access:200 POST /env/main (127.0.0.1) 1.77ms
INFO:tornado.access:200 POST /env/main (127.0.0.1) 2.02ms
INFO:tornado.access:304 GET / (127.0.0.1) 4.32ms
INFO:tornado.access:304 GET /static/css/bootstrap.min.css?v=ec3bb52a00e176a7181d454dffaea219 (127.0.0.1) 1.14ms
INFO:tornado.access:304 GET /static/js/jquery.min.js?v=e071abda8fe61194711cfc2ab99fe104 (127.0.0.1) 1.12ms
INFO:tornado.access:304 GET /static/js/react-dom.min.js?v=950495cc51ccb90612cf0fe0bb44f8f3 (127.0.0.1) 0.97ms
INFO:tornado.access:304 GET /static/js/mathjax-MathJax.js?v=49565b9ce89c64da075a5a39969b366e (127.0.0.1) 0.93ms
INFO:tornado.access:304 GET /static/js/bootstrap.min.js?v=5869c96cc8f19086aee625d670d741f9 (127.0.0.1) 1.17ms
INFO:tornado.access:304 GET /static/css/react-resizable-styles.css?v=9f91a8dbf4d8f7ef1399e625660405f4 (127.0.0.1) 1.19ms
INFO:tornado.access:304 GET /static/css/react-grid-layout-styles.css?v=7dc8934d2f9ac5303b8f0bb1148152a0 (127.0.0.1) 1.14ms
INFO:tornado.access:304 GET /static/js/react-react.min.js?v=bca103da5b5404d93783ccf73e0e9d1e (127.0.0.1) 1.16ms
INFO:tornado.access:304 GET /static/js/plotly-plotly.min.js?v=bf5e3bb886fbbf2efc30244cf08df7d2 (127.0.0.1) 1.13ms
INFO:tornado.access:304 GET /static/fonts/layout_bin_packer?v=6c46683ed70fbb1443caf3531243836d (127.0.0.1) 0.78ms
INFO:tornado.access:304 GET /static/js/main.js?v=124cf8f8086c9ff5a483f87179d1ea8d (127.0.0.1) 0.75ms
INFO:tornado.access:304 GET /static/css/style.css?v=fea4bc2a2e852e7674df8cd9764c5c69 (127.0.0.1) 0.71ms
INFO:tornado.access:101 GET /socket (127.0.0.1) 0.68ms
INFO:root:Opened new socket from ip: 127.0.0.1
INFO:tornado.access:200 POST /env/main (127.0.0.1) 0.94ms
INFO:tornado.access:200 POST /env/main (127.0.0.1) 0.71ms
INFO:tornado.access:304 GET /extensions/MathMenu.js?V=2.7.1 (127.0.0.1) 4.59ms
INFO:tornado.access:304 GET /extensions/MathZoom.js?V=2.7.1 (127.0.0.1) 4.72ms
INFO:tornado.access:101 GET /vis_socket (127.0.0.1) 0.44ms
INFO:root:Opened visdom socket from ip: 127.0.0.1
INFO:tornado.access:200 POST /events (127.0.0.1) 180.13ms
INFO:tornado.access:200 GET / (127.0.0.1) 5.75ms
INFO:tornado.access:304 GET /static/css/bootstrap.min.css?v=ec3bb52a00e176a7181d454dffaea219 (127.0.0.1) 1.27ms
INFO:tornado.access:304 GET /static/js/jquery.min.js?v=e071abda8fe61194711cfc2ab99fe104 (127.0.0.1) 1.01ms
INFO:tornado.access:304 GET /static/js/bootstrap.min.js?v=5869c96cc8f19086aee625d670d741f9 (127.0.0.1) 1.15ms
INFO:tornado.access:304 GET /static/js/react-dom.min.js?v=950495cc51ccb90612cf0fe0bb44f8f3 (127.0.0.1) 1.07ms
INFO:tornado.access:304 GET /static/css/react-resizable-styles.css?v=9f91a8dbf4d8f7ef1399e625660405f4 (127.0.0.1) 1.09ms
INFO:tornado.access:304 GET /static/js/plotly-plotly.min.js?v=bf5e3bb886fbbf2efc30244cf08df7d2 (127.0.0.1) 1.01ms
INFO:tornado.access:304 GET /static/fonts/layout_bin_packer?v=6c46683ed70fbb1443caf3531243836d (127.0.0.1) 1.17ms
INFO:tornado.access:304 GET /static/css/react-grid-layout-styles.css?v=7dc8934d2f9ac5303b8f0bb1148152a0 (127.0.0.1) 0.93ms
INFO:tornado.access:304 GET /static/js/react-react.min.js?v=bca103da5b5404d93783ccf73e0e9d1e (127.0.0.1) 0.57ms
INFO:tornado.access:304 GET /static/css/style.css?v=fea4bc2a2e852e7674df8cd9764c5c69 (127.0.0.1) 0.57ms
INFO:tornado.access:304 GET /static/js/mathjax-MathJax.js?v=49565b9ce89c64da075a5a39969b366e (127.0.0.1) 0.80ms
INFO:tornado.access:304 GET /static/js/main.js?v=124cf8f8086c9ff5a483f87179d1ea8d (127.0.0.1) 0.68ms
INFO:tornado.access:101 GET /socket (127.0.0.1) 1.02ms
INFO:root:Opened new socket from ip: 127.0.0.1
INFO:tornado.access:200 POST /env/main (127.0.0.1) 1.57ms
INFO:tornado.access:200 POST /env/main (127.0.0.1) 1.40ms
INFO:tornado.access:200 GET /extensions/MathMenu.js?V=2.7.1 (127.0.0.1) 4.50ms
INFO:tornado.access:200 GET /extensions/MathZoom.js?V=2.7.1 (127.0.0.1) 4.57ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+test1 (127.0.0.1) 10.53ms
INFO:tornado.access:200 POST /env/test1 (127.0.0.1) 10.69ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+test1 (127.0.0.1) 9.74ms
INFO:tornado.access:200 POST /env/test1 (127.0.0.1) 11.50ms
INFO:tornado.access:200 POST /env/main (127.0.0.1) 1.56ms
INFO:root:comparing envs
INFO:tornado.access:200 POST /compare/main+test1 (127.0.0.1) 9.18ms
INFO:tornado.access:200 POST /env/test1 (127.0.0.1) 11.78ms
INFO:tornado.access:200 POST /events (127.0.0.1) 2.38ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.73ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.36ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.42ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.30ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.54ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.45ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.66ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.20ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.11ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.60ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.57ms
INFO:tornado.access:101 GET /vis_socket (127.0.0.1) 0.86ms
INFO:root:Opened visdom socket from ip: 127.0.0.1
INFO:tornado.access:101 GET /vis_socket (127.0.0.1) 0.99ms
INFO:root:Opened visdom socket from ip: 127.0.0.1
INFO:tornado.access:200 POST /events (127.0.0.1) 1.95ms
INFO:tornado.access:101 GET /vis_socket (127.0.0.1) 0.66ms
INFO:root:Opened visdom socket from ip: 127.0.0.1
INFO:tornado.access:200 POST /events (127.0.0.1) 1.08ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.07ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.97ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.98ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.97ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.95ms
INFO:tornado.access:200 POST /events (127.0.0.1) 4.86ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.42ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.40ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.38ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.82ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.74ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.67ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.62ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.58ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.19ms
INFO:tornado.access:200 POST /events (127.0.0.1) 3.99ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.73ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.02ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.79ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.70ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.60ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.54ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.55ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.08ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.08ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.38ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.32ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.66ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.36ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.43ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.30ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.27ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.06ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.02ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.38ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.34ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.95ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.83ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.81ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.40ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.78ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.23ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.32ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.46ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.36ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.97ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.80ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.78ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.79ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.73ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.03ms
INFO:tornado.access:200 POST /events (127.0.0.1) 3.36ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.01ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.89ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.46ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.36ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.33ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.31ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.32ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.10ms
INFO:tornado.access:200 POST /events (127.0.0.1) 2.50ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.95ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.56ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.10ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.06ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.03ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.00ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.21ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.15ms
INFO:tornado.access:200 POST /events (127.0.0.1) 3.90ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.43ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.41ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.97ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.84ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.79ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.47ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.78ms
INFO:tornado.access:200 POST /events (127.0.0.1) 3.26ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.81ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.54ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.47ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.02ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.98ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.96ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.92ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.85ms
INFO:tornado.access:200 POST /events (127.0.0.1) 2.12ms
INFO:tornado.access:200 POST /events (127.0.0.1) 4.56ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.86ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.80ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.98ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.83ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.80ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.78ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.80ms
INFO:tornado.access:200 POST /events (127.0.0.1) 2.34ms
INFO:tornado.access:200 POST /events (127.0.0.1) 2.46ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.95ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.55ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.50ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.46ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.46ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.45ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.44ms
INFO:tornado.access:200 POST /events (127.0.0.1) 2.81ms
INFO:tornado.access:200 POST /events (127.0.0.1) 3.12ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.92ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.88ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.67ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.55ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.49ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.10ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.47ms
INFO:tornado.access:200 POST /events (127.0.0.1) 2.70ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.14ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.45ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.43ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.45ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.35ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.30ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.29ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.29ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.25ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.96ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.39ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.35ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.55ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.47ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.45ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.50ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.45ms
INFO:tornado.access:200 POST /events (127.0.0.1) 2.29ms
INFO:tornado.access:200 POST /events (127.0.0.1) 2.36ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.94ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.89ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.20ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.99ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.83ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.82ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.82ms
INFO:tornado.access:200 POST /events (127.0.0.1) 2.22ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.81ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.48ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.41ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.22ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.08ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.07ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.06ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.07ms
INFO:tornado.access:200 POST /events (127.0.0.1) 2.23ms
INFO:tornado.access:200 POST /events (127.0.0.1) 2.27ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.94ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.89ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.97ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.81ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.68ms
INFO:tornado.access:200 POST /update (127.0.0.1) 1.23ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.67ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.33ms
INFO:tornado.access:200 POST /events (127.0.0.1) 1.37ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.47ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.42ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.50ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.36ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.36ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.34ms
INFO:tornado.access:200 POST /update (127.0.0.1) 0.35ms
INFO:tornado.access:200 POST /events (127.0.0.1) 3.19ms
INFO:tornado.access:200 POST /events (127.0.0.1) 2.84ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.92ms
INFO:tornado.access:200 POST /events (127.0.0.1) 0.92ms
